iter	Passed	Remaining
909	6651	37205
910	6658	37198
911	6666	37191
912	6673	37185
913	6681	37179
914	6688	37172
915	6696	37167
916	6705	37168
917	6712	37159
918	6717	37137
919	6722	37118
920	6728	37103
921	6732	37079
922	6736	37054
923	6741	37033
924	6750	37034
925	6758	37031
926	6767	37032
927	6774	37026
928	6782	37020
929	6788	37010
930	6796	37003
931	6804	36999
932	6811	36991
933	6818	36985
934	6828	36989
935	6835	36982
936	6842	36971
937	6849	36965
938	6857	36958
939	6864	36952
940	6872	36945
941	6879	36939
942	6886	36930
943	6894	36924
944	6901	36918
945	6909	36912
946	6917	36907
947	6926	36912
948	6933	36902
949	6938	36884
950	6945	36876
951	6951	36861
952	6956	36843
953	6964	36838
954	6971	36828
955	6979	36823
956	6985	36812
957	6993	36806
958	7000	36798
959	7006	36786
960	7014	36780
961	7023	36782
962	7031	36776
963	7039	36772
964	7045	36762
965	7051	36745
966	7056	36726
967	7060	36702
968	7064	36677
969	7068	36651
970	7071	36626
971	7078	36615
972	7084	36603
973	7092	36596
974	7099	36589
975	7107	36584
976	7114	36576
977	7123	36579
978	7130	36570
979	7139	36571
980	7145	36558
981	7151	36544
982	7157	36531
983	7163	36516
984	7169	36500
985	7174	36486
986	7180	36470
987	7188	36463
988	7194	36450
989	7198	36428
990	7202	36404
991	7206	36380
992	7210	36357
993	7217	36346
994	7221	36324
995	7226	36305
996	7230	36281
997	7233	36255
998	7237	36232
999	7241	36208
1000	7246	36189
1001	7254	36183
1002	7260	36170
1003	7267	36163
1004	7274	36157
1005	7282	36153
1006	7293	36161
1007	7302	36163
1008	7312	36171
1009	7320	36168
1010	7327	36157
1011	7333	36147
1012	7340	36138
1013	7347	36131
1014	7357	36133
1015	7362	36118
1016	7370	36113
1017	7378	36109
1018	7382	36088
1019	7387	36067
1020	7391	36046
1021	7396	36028
1022	7403	36020
1023	7411	36017
1024	7419	36013
1025	7425	35998
1026	7432	35990
1027	7439	35980
1028	7445	35968
1029	7453	35963
1030	7460	35958
1031	7468	35952
1032	7474	35940
1033	7482	35935
1034	7490	35930
1035	7497	35924
1036	7506	35926
1037	7515	35924
1038	7522	35918
1039	7529	35911
1040	7537	35906
1041	7544	35899
1042	7552	35892
1043	7558	35881
1044	7565	35872
1045	7572	35866
1046	7580	35859
1047	7586	35846
1048	7593	35840
1049	7602	35838
1050	7610	35838
1051	7618	35831
1052	7625	35826
1053	7633	35821
1054	7640	35814
1055	7648	35810
1056	7655	35802
1057	7663	35795
1058	7670	35789
1059	7678	35783
1060	7684	35770
1061	7690	35758
1062	7697	35752
1063	7708	35760
1064	7714	35748
1065	7719	35728
1066	7723	35707
1067	7727	35685
1068	7731	35662
1069	7734	35638
1070	7742	35632
1071	7750	35627
1072	7758	35624
1073	7765	35615
1074	7772	35608
1075	7779	35602
1076	7786	35590
1077	7793	35583
1078	7802	35583
1079	7809	35578
1080	7817	35573
1081	7824	35566
1082	7831	35556
1083	7839	35550
1084	7846	35542
1085	7853	35534
1086	7860	35527
1087	7866	35514
1088	7872	35504
1089	7880	35497
1090	7887	35490
1091	7895	35486
1092	7903	35481
1093	7910	35474
1094	7918	35468
1095	7926	35464
1096	7934	35460
1097	7942	35459
1098	7949	35449
1099	7956	35444
1100	7964	35436
1101	7971	35431
1102	7978	35422
1103	7986	35416
1104	7993	35411
1105	8002	35412
1106	8009	35404
1107	8017	35398
1108	8024	35391
1109	8033	35392
1110	8041	35384
1111	8046	35370
1112	8051	35351
1113	8055	35330
1114	8060	35312
1115	8064	35291
1116	8070	35281
1117	8078	35274
1118	8085	35269
1119	8094	35268
1120	8101	35262
1121	8107	35250
1122	8115	35244
1123	8123	35240
1124	8129	35229
1125	8135	35215
1126	8141	35204
1127	8147	35191
1128	8154	35181
1129	8159	35167
1130	8167	35159
1131	8173	35151
1132	8179	35136
1133	8185	35122
1134	8192	35114
1135	8199	35109
1136	8207	35103
1137	8214	35097
1138	8220	35083
1139	8229	35082
1140	8237	35079
1141	8245	35076
1142	8252	35068
1143	8259	35061
1144	8267	35055
1145	8274	35049
1146	8282	35042
1147	8289	35035
1148	8297	35029
1149	8304	35024
1150	8310	35010
1151	8315	34995
1152	8321	34980
1153	8328	34973
1154	8335	34966
1155	8343	34960
1156	8350	34955
1157	8359	34953
1158	8368	34955
1159	8373	34939
1160	8378	34922
1161	8385	34914
1162	8391	34900
1163	8396	34886
1164	8403	34876
1165	8411	34870
1166	8417	34861
1167	8425	34855
1168	8431	34845
1169	8437	34833
1170	8445	34827
1171	8453	34821
1172	8460	34815
1173	8467	34806
1174	8474	34800
1175	8484	34803
1176	8492	34800
1177	8500	34794
1178	8507	34787
1179	8514	34777
1180	8522	34775
1181	8531	34775
1182	8538	34769
1183	8545	34759
1184	8553	34754
1185	8559	34744
1186	8566	34734
1187	8573	34727
1188	8582	34727
1189	8590	34721
1190	8596	34711
1191	8604	34705
1192	8610	34694
1193	8617	34688
1194	8625	34682
1195	8633	34676
1196	8640	34670
1197	8646	34656
1198	8653	34651
1199	8660	34641
1200	8666	34631
1201	8675	34628
1202	8681	34619
1203	8688	34609
1204	8696	34607
1205	8704	34603
1206	8710	34588
1207	8715	34571
1208	8719	34553
1209	8723	34535
1210	8728	34516
1211	8734	34507
1212	8742	34499
1213	8749	34491
1214	8756	34484
1215	8762	34473
1216	8770	34467
1217	8780	34473
1218	8788	34468
1219	8795	34461
1220	8803	34456
1221	8809	34445
1222	8817	34442
1223	8826	34440
1224	8834	34435
1225	8840	34425
1226	8848	34420
1227	8855	34413
1228	8862	34404
1229	8870	34402
1230	8878	34397
1231	8886	34390
1232	8893	34383
1233	8900	34376
1234	8906	34363
1235	8913	34357
1236	8920	34346
1237	8927	34340
1238	8934	34332
1239	8941	34324
1240	8949	34318
1241	8956	34310
1242	8963	34304
1243	8971	34299
1244	8979	34296
1245	8987	34290
1246	8995	34285
1247	9002	34279
1248	9010	34273
1249	9016	34264
1250	9024	34257
1251	9033	34257
1252	9039	34245
1253	9044	34231
1254	9049	34213
1255	9053	34197
1256	9058	34178
1257	9062	34161
1258	9071	34159
1259	9078	34153
1260	9084	34140
1261	9092	34138
1262	9099	34129
1263	9107	34124
1264	9113	34111
1265	9121	34109
1266	9128	34098
1267	9134	34089
1268	9141	34081
1269	9148	34072
1270	9153	34056
1271	9157	34038
1272	9164	34030
1273	9172	34026
1274	9179	34017
1275	9185	34005
1276	9192	34000
1277	9200	33994
1278	9207	33987
1279	9213	33976
1280	9221	33970
1281	9228	33960
1282	9235	33952
1283	9242	33946
1284	9249	33939
1285	9256	33932
1286	9266	33934
1287	9273	33925
1288	9278	33912
1289	9285	33904
1290	9291	33891
1291	9298	33883
1292	9306	33878
1293	9313	33872
1294	9321	33866
1295	9328	33860
1296	9336	33853
1297	9342	33844
1298	9350	33838
1299	9361	33844
1300	9367	33833
1301	9372	33818
1302	9377	33804
1303	9381	33786
1304	9385	33767
1305	9389	33749
1306	9394	33731
1307	9401	33724
1308	9408	33715
1309	9415	33710
1310	9422	33701
1311	9430	33695
1312	9437	33689
1313	9445	33683
1314	9452	33677
1315	9461	33675
1316	9469	33671
1317	9475	33662
1318	9483	33655
1319	9490	33649
1320	9498	33642
1321	9504	33634
1322	9512	33628
1323	9520	33622
1324	9526	33613
1325	9534	33607
1326	9541	33600
1327	9547	33590
1328	9557	33590
1329	9564	33584
1330	9571	33575
1331	9578	33569
1332	9586	33562
1333	9593	33557
1334	9600	33549
1335	9608	33543
1336	9616	33537
1337	9624	33532
1338	9632	33529
1339	9639	33521
1340	9646	33512
1341	9654	33509
1342	9661	33501
1343	9668	33495
1344	9676	33489
1345	9683	33482
1346	9693	33484
1347	9700	33478
1348	9706	33465
1349	9710	33448
1350	9716	33436
1351	9721	33419
1352	9724	33400
1353	9730	33389
1354	9738	33384
1355	9746	33379
1356	9755	33379
1357	9763	33372
1358	9769	33364
1359	9777	33357
1360	9784	33351
1361	9792	33344
1362	9799	33338
1363	9807	33335
1364	9814	33327
1365	9822	33321
1366	9829	33312
1367	9839	33314
1368	9861	33358
1369	9909	33490
1370	9930	33529
1371	9957	33589
1372	9980	33634
1373	9998	33662
1374	10029	33735
1375	10046	33760
1376	10156	34096
1377	10172	34120
1378	10204	34196
1379	10225	34231
1380	10244	34263
1381	10263	34296
1382	10286	34340
1383	10305	34372
1384	10338	34449
1385	10371	34526
1386	10391	34560
1387	10428	34651
1388	10445	34676
1389	10477	34748
1390	10495	34775
1391	10515	34810
1392	10534	34839
1393	10570	34927
1394	10587	34948
1395	10621	35028
1396	10649	35088
1397	10669	35120
1398	10702	35196
1399	10726	35245
1400	10756	35308
1401	10761	35292
1402	10794	35370
1403	10820	35419
1404	10841	35456
1405	10867	35509
1406	10884	35531
1407	10926	35636
1408	10959	35709
1409	10980	35743
1410	11001	35779
1411	11019	35805
1412	11040	35840
1413	11077	35927
1414	11097	35960
1415	11161	36132
1416	11181	36163
1417	11221	36260
1418	11239	36284
1419	11287	36405
1420	11306	36434
1421	11340	36508
1422	11365	36556
1423	11387	36594
1424	11414	36645
1425	11430	36665
1426	11474	36770
1427	11494	36800
1428	11510	36819
1429	11540	36880
1430	11559	36908
1431	11584	36954
1432	11596	36959
1433	11603	36947
1434	11610	36934
1435	11617	36923
1436	11624	36910
1437	11633	36905
1438	11641	36898
1439	11649	36890
1440	11657	36882
1441	11664	36869
1442	11671	36857
1443	11680	36851
1444	11688	36843
1445	11696	36836
1446	11703	36825
1447	11712	36818
1448	11719	36808
1449	11727	36801
1450	11738	36801
1451	11745	36790
1452	11753	36781
1453	11761	36772
1454	11769	36765
1455	11778	36759
1456	11787	36755
1457	11796	36747
1458	11805	36742
1459	11813	36735
1460	11822	36728
1461	11833	36729
1462	11840	36720
1463	11848	36710
1464	11857	36704
1465	11864	36695
1466	11873	36688
1467	11881	36680
1468	11890	36676
1469	11932	36771
1470	11953	36804
1471	11978	36847
1472	12004	36894
1473	12025	36925
1474	12047	36960
1475	12067	36988
1476	12111	37089
1477	12136	37132
1478	12169	37199
1479	12188	37223
1480	12206	37247
1481	12234	37297
1482	12257	37334
1483	12277	37361
1484	12296	37386
1485	12315	37410
1486	12336	37441
1487	12342	37426
1488	12347	37407
1489	12351	37386
1490	12355	37365
1491	12359	37344
1492	12363	37322
1493	12368	37303
1494	12374	37289
1495	12382	37279
1496	12389	37267
1497	12397	37257
1498	12404	37245
1499	12411	37235
1500	12418	37222
1501	12427	37215
1502	12435	37206
1503	12442	37195
1504	12451	37188
1505	12458	37175
1506	12466	37166
1507	12472	37153
1508	12480	37143
1509	12487	37133
1510	12495	37122
1511	12502	37109
1512	12509	37099
1513	12517	37088
1514	12526	37082
1515	12533	37071
1516	12540	37059
1517	12548	37049
1518	12555	37038
1519	12562	37027
1520	12570	37016
1521	12578	37007
1522	12585	36996
1523	12593	36986
1524	12600	36975
1525	12608	36964
1526	12616	36957
1527	12625	36950
1528	12631	36937
1529	12637	36921
1530	12645	36911
1531	12652	36900
1532	12660	36890
1533	12669	36885
1534	12676	36872
1535	12680	36854
1536	12685	36834
1537	12689	36813
1538	12693	36793
1539	12697	36772
1540	12704	36761
1541	12713	36755
1542	12722	36748
1543	12729	36737
1544	12735	36722
1545	12743	36713
1546	12749	36697
1547	12756	36686
1548	12764	36678
1549	12772	36668
1550	12778	36655
1551	12786	36645
1552	12793	36635
1553	12800	36623
1554	12808	36612
1555	12817	36607
1556	12824	36596
1557	12831	36584
1558	12838	36571
1559	12844	36558
1560	12852	36547
1561	12859	36536
1562	12865	36523
1563	12873	36513
1564	12880	36500
1565	12887	36490
1566	12895	36481
1567	12902	36470
1568	12912	36465
1569	12919	36454
1570	12926	36442
1571	12933	36431
1572	12940	36419
1573	12946	36403
1574	12953	36393
1575	12960	36380
1576	12967	36369
1577	12974	36357
1578	12981	36347
1579	12987	36330
1580	12992	36314
1581	12999	36303
1582	13005	36290
1583	13011	36275
1584	13017	36259
1585	13022	36243
1586	13027	36225
1587	13032	36209
1588	13042	36204
1589	13048	36192
1590	13054	36175
1591	13058	36155
1592	13062	36137
1593	13067	36120
1594	13072	36102
1595	13076	36083
1596	13080	36063
1597	13084	36044
1598	13089	36026
1599	13093	36007
1600	13097	35986
1601	13101	35968
1602	13108	35956
1603	13113	35938
1604	13118	35923
